Country Code,Series Code,Year,Value
MYS,SP.POP.TOTL,1998,21810542.0
MYS,SP.POP.TOTL,1999,22368655.0
MYS,SP.POP.TOTL,2000,22945150.0
MYS,SP.POP.TOTL,2001,23542517.0
MYS,SP.POP.TOTL,2002,24142445.0
MYS,SP.POP.TOTL,2003,24739411.0
MYS,SP.POP.TOTL,2004,25333247.0
MYS,SP.POP.TOTL,2005,25923536.0
MYS,SP.POP.TOTL,2006,26509413.0
MYS,SP.POP.TOTL,2007,27092604.0
MYS,SP.POP.TOTL,2008,27664296.0
MYS,SP.POP.TOTL,2009,28217204.0
MYS,SP.POP.TOTL,2010,28717731.0
MYS,SP.POP.TOTL,2011,29184133.0
MYS,SP.POP.TOTL,2012,29660212.0
MYS,SP.POP.TOTL,2013,30134807.0
MYS,SP.POP.TOTL,2014,30606459.0
MYS,SP.POP.TOTL,2015,31068833.0
MYS,SP.POP.TOTL,2016,31526418.0
MYS,SP.POP.TOTL,2017,31975806.0
MYS,SP.POP.TOTL,2018,32399271.0
MYS,SP.POP.TOTL,2019,32804020.0
MYS,SP.POP.TOTL,2020,33199993.0
MYS,SP.POP.TOTL,2021,33573874.0
MYS,SP.POP.TOTL,2022,33938221.0
SGP,BX.KLT.DINV.CD.WD,1970,93000000.0
SGP,BX.KLT.DINV.CD.WD,1971,116000000.0
SGP,BX.KLT.DINV.CD.WD,1972,161066666.723935
SGP,BX.KLT.DINV.CD.WD,1973,352816700.92403
SGP,BX.KLT.DINV.CD.WD,1974,340190955.715055
SGP,BX.KLT.DINV.CD.WD,1975,291823050.760134
SGP,BX.KLT.DINV.CD.WD,1976,230690621.686814
SGP,BX.KLT.DINV.CD.WD,1977,291465114.461998
SGP,BX.KLT.DINV.CD.WD,1978,299908752.212453
SGP,BX.KLT.DINV.CD.WD,1979,836031838.203172
SGP,BX.KLT.DINV.CD.WD,1980,1235750842.05265
SGP,BX.KLT.DINV.CD.WD,1981,1659967735.20666
SGP,BX.KLT.DINV.CD.WD,1982,1601850446.29613
SGP,BX.KLT.DINV.CD.WD,1983,1133905965.84743
SGP,BX.KLT.DINV.CD.WD,1984,1301871313.24794
SGP,BX.KLT.DINV.CD.WD,1985,1046746812.8759
SGP,BX.KLT.DINV.CD.WD,1986,1710283593.07362
SGP,BX.KLT.DINV.CD.WD,1987,2836204781.61429
SGP,BX.KLT.DINV.CD.WD,1988,3654794588.61821
SGP,BX.KLT.DINV.CD.WD,1989,2886591947.22067
SGP,BX.KLT.DINV.CD.WD,1990,5574738855.37738
SGP,BX.KLT.DINV.CD.WD,1991,4887094440.10304
SGP,BX.KLT.DINV.CD.WD,1992,2204342221.03992
SGP,BX.KLT.DINV.CD.WD,1993,4686312017.4899
SGP,BX.KLT.DINV.CD.WD,1994,8550165226.98864
SGP,BX.KLT.DINV.CD.WD,1995,11942852103.3601
SGP,BX.KLT.DINV.CD.WD,1996,11432363956.363
SGP,BX.KLT.DINV.CD.WD,1997,15701783678.7863
SGP,BX.KLT.DINV.CD.WD,1998,5958646073.68738
SGP,BX.KLT.DINV.CD.WD,1999,18852989358.6266
SGP,BX.KLT.DINV.CD.WD,2000,15515295182.2255
SGP,BX.KLT.DINV.CD.WD,2001,17006818857.2728
SGP,BX.KLT.DINV.CD.WD,2002,6157194143.82425
SGP,BX.KLT.DINV.CD.WD,2003,17051420152.8733
SGP,BX.KLT.DINV.CD.WD,2004,24390254965.552
SGP,BX.KLT.DINV.CD.WD,2005,19316058814.0754
SGP,BX.KLT.DINV.CD.WD,2006,39129332046.6561
SGP,BX.KLT.DINV.CD.WD,2007,47337947782.775
SGP,BX.KLT.DINV.CD.WD,2008,13598298537.0175
SGP,BX.KLT.DINV.CD.WD,2009,23436064059.7507
SGP,BX.KLT.DINV.CD.WD,2010,55322434161.8742
SGP,BX.KLT.DINV.CD.WD,2011,49155657316.2946
SGP,BX.KLT.DINV.CD.WD,2012,55310807547.7035
SGP,BX.KLT.DINV.CD.WD,2013,64389514904.4993
SGP,BX.KLT.DINV.CD.WD,2014,68698472830.5907
SGP,BX.KLT.DINV.CD.WD,2015,69774553124.9432
SGP,BX.KLT.DINV.CD.WD,2016,65362989166.9481
SGP,BX.KLT.DINV.CD.WD,2017,102159784202.618
SGP,BX.KLT.DINV.CD.WD,2018,81160897313.1265
SGP,BX.KLT.DINV.CD.WD,2019,105293129463.222
SGP,BX.KLT.DINV.CD.WD,2020,78447583786.8198
SGP,BX.KLT.DINV.CD.WD,2021,138544182411.394
SGP,BX.KLT.DINV.CD.WD,2022,140844052224.371
SGP,FP.CPI.TOTL.ZG,1961,0.400000000000126
SGP,FP.CPI.TOTL.ZG,1962,0.419580419580255
SGP,FP.CPI.TOTL.ZG,1963,2.20519962859834
SGP,FP.CPI.TOTL.ZG,1964,1.72609584374286
SGP,FP.CPI.TOTL.ZG,1965,0.178611297164591
SGP,FP.CPI.TOTL.ZG,1966,2.00579451749493
SGP,FP.CPI.TOTL.ZG,1967,3.34280096132818
SGP,FP.CPI.TOTL.ZG,1968,0.655391120507384
SGP,FP.CPI.TOTL.ZG,1969,-0.273051879856958
SGP,FP.CPI.TOTL.ZG,1970,0.463352990732644
SGP,FP.CPI.TOTL.ZG,1971,1.76100628930819
SGP,FP.CPI.TOTL.ZG,1972,2.08075813761878
SGP,FP.CPI.TOTL.ZG,1973,19.6367305751765
SGP,FP.CPI.TOTL.ZG,1974,22.3684210526315
SGP,FP.CPI.TOTL.ZG,1975,2.53653156878949
SGP,FP.CPI.TOTL.ZG,1976,-1.84189298198423
SGP,FP.CPI.TOTL.ZG,1977,3.16395014381584
SGP,FP.CPI.TOTL.ZG,1978,4.87254381306425
SGP,FP.CPI.TOTL.ZG,1979,4.07646537536399
SGP,FP.CPI.TOTL.ZG,1980,8.52694319425859
SGP,FP.CPI.TOTL.ZG,1981,8.18202196816848
SGP,FP.CPI.TOTL.ZG,1982,3.91628677994199
SGP,FP.CPI.TOTL.ZG,1983,1.19641076769694
SGP,FP.CPI.TOTL.ZG,1984,2.60098522167485
SGP,FP.CPI.TOTL.ZG,1985,0.480122911465352
SGP,FP.CPI.TOTL.ZG,1986,-1.38570336391444
SGP,FP.CPI.TOTL.ZG,1987,0.523306521949805
SGP,FP.CPI.TOTL.ZG,1988,1.5231851923263
SGP,FP.CPI.TOTL.ZG,1989,2.34545627195899
SGP,FP.CPI.TOTL.ZG,1990,3.46075338652821
SGP,FP.CPI.TOTL.ZG,1991,3.42570173078644
SGP,FP.CPI.TOTL.ZG,1992,2.26307118702849
SGP,FP.CPI.TOTL.ZG,1993,2.28929964388642
SGP,FP.CPI.TOTL.ZG,1994,3.10013262599503
SGP,FP.CPI.TOTL.ZG,1995,1.72053384788524
SGP,FP.CPI.TOTL.ZG,1996,1.38318052481878
SGP,FP.CPI.TOTL.ZG,1997,2.00358618538958
SGP,FP.CPI.TOTL.ZG,1998,-0.267502292876127
SGP,FP.CPI.TOTL.ZG,1999,0.0167098337370759
SGP,FP.CPI.TOTL.ZG,2000,1.36162392448455
SGP,FP.CPI.TOTL.ZG,2001,0.997197956155967
SGP,FP.CPI.TOTL.ZG,2002,-0.391676866585079
SGP,FP.CPI.TOTL.ZG,2003,0.507905300237539
SGP,FP.CPI.TOTL.ZG,2004,1.66272719863073
SGP,FP.CPI.TOTL.ZG,2005,0.425106276569101
SGP,FP.CPI.TOTL.ZG,2006,0.962901778165128
SGP,FP.CPI.TOTL.ZG,2007,2.10488003633213
SGP,FP.CPI.TOTL.ZG,2008,6.62778177352127
SGP,FP.CPI.TOTL.ZG,2009,0.596720257424972
SGP,FP.CPI.TOTL.ZG,2010,2.82366134885609
SGP,FP.CPI.TOTL.ZG,2011,5.2477933984048
SGP,FP.CPI.TOTL.ZG,2012,4.57560270376522
SGP,FP.CPI.TOTL.ZG,2013,2.35860415399836
SGP,FP.CPI.TOTL.ZG,2014,1.02514803039394
SGP,FP.CPI.TOTL.ZG,2015,-0.522618167075314
SGP,FP.CPI.TOTL.ZG,2016,-0.53226873971629
SGP,FP.CPI.TOTL.ZG,2017,0.576260310166371
SGP,FP.CPI.TOTL.ZG,2018,0.438620118446782
SGP,FP.CPI.TOTL.ZG,2019,0.565260568780358
SGP,FP.CPI.TOTL.ZG,2020,-0.181916666666656
SGP,FP.CPI.TOTL.ZG,2021,2.30485959040487
SGP,FP.CPI.TOTL.ZG,2022,6.12106004039414
SGP,NE.EXP.GNFS.CD,1960,1147516348.91799
SGP,NE.EXP.GNFS.CD,1961,1089010263.14845
SGP,NE.EXP.GNFS.CD,1962,1141211673.00871
SGP,NE.EXP.GNFS.CD,1963,1295235232.13955
SGP,NE.EXP.GNFS.CD,1964,1091623600.31292
SGP,NE.EXP.GNFS.CD,1965,1201122427.50414
SGP,NE.EXP.GNFS.CD,1966,1351650648.17751
SGP,NE.EXP.GNFS.CD,1967,1414991407.70131
SGP,NE.EXP.GNFS.CD,1968,1791540626.38662
SGP,NE.EXP.GNFS.CD,1969,2193145215.13627
SGP,NE.EXP.GNFS.CD,1970,2420440215.01589
SGP,NE.EXP.GNFS.CD,1971,2704396968.50908
SGP,NE.EXP.GNFS.CD,1972,2904841511.78418
SGP,NE.EXP.GNFS.CD,1973,4373973333.33333
SGP,NE.EXP.GNFS.CD,1974,7804712297.55026
SGP,NE.EXP.GNFS.CD,1975,7724978456.23538
SGP,NE.EXP.GNFS.CD,1976,9457765782.48218
SGP,NE.EXP.GNFS.CD,1977,10772340942.205
SGP,NE.EXP.GNFS.CD,1978,12436295810.4452
SGP,NE.EXP.GNFS.CD,1979,17169305189.0941
SGP,NE.EXP.GNFS.CD,1980,24031178147.7053
SGP,NE.EXP.GNFS.CD,1981,28092845133.57
SGP,NE.EXP.GNFS.CD,1982,29812562124.2959
SGP,NE.EXP.GNFS.CD,1983,29675560747.6636
SGP,NE.EXP.GNFS.CD,1984,30900662565.0734
SGP,NE.EXP.GNFS.CD,1985,29160517556.6077
SGP,NE.EXP.GNFS.CD,1986,27644243443.4798
SGP,NE.EXP.GNFS.CD,1987,34308211628.5478
SGP,NE.EXP.GNFS.CD,1988,46864672364.6724
SGP,NE.EXP.GNFS.CD,1989,54623086861.459
SGP,NE.EXP.GNFS.CD,1990,64045069989.2324
SGP,NE.EXP.GNFS.CD,1991,76631490593.343
SGP,NE.EXP.GNFS.CD,1992,84309889705.1299
SGP,NE.EXP.GNFS.CD,1993,97966393133.5999
SGP,NE.EXP.GNFS.CD,1994,122465752976.241
SGP,NE.EXP.GNFS.CD,1995,159046900079.372
SGP,NE.EXP.GNFS.CD,1996,169132194162.226
SGP,NE.EXP.GNFS.CD,1997,169506473068.589
SGP,NE.EXP.GNFS.CD,1998,142984023478.306
SGP,NE.EXP.GNFS.CD,1999,152507733727.706
SGP,NE.EXP.GNFS.CD,2000,180960983315.577
SGP,NE.EXP.GNFS.CD,2001,164227663603.041
SGP,NE.EXP.GNFS.CD,2002,170350266625.588
SGP,NE.EXP.GNFS.CD,2003,197818101807.12
SGP,NE.EXP.GNFS.CD,2004,246116274231.194
SGP,NE.EXP.GNFS.CD,2005,287771641089.343
SGP,NE.EXP.GNFS.CD,2006,338926051019.553
SGP,NE.EXP.GNFS.CD,2007,385006740310.595
SGP,NE.EXP.GNFS.CD,2008,443371662584.013
SGP,NE.EXP.GNFS.CD,2009,370526055886.957
SGP,NE.EXP.GNFS.CD,2010,474817193392.047
SGP,NE.EXP.GNFS.CD,2011,568009224023.61
SGP,NE.EXP.GNFS.CD,2012,580505492422.743
SGP,NE.EXP.GNFS.CD,2013,600013186286.262
SGP,NE.EXP.GNFS.CD,2014,604391776173.0
SGP,NE.EXP.GNFS.CD,2015,549421999163.53
SGP,NE.EXP.GNFS.CD,2016,525353053001.875
SGP,NE.EXP.GNFS.CD,2017,588934808190.162
SGP,NE.EXP.GNFS.CD,2018,668379856790.701
SGP,NE.EXP.GNFS.CD,2019,661705667108.536
SGP,NE.EXP.GNFS.CD,2020,634034052268.237
SGP,NE.EXP.GNFS.CD,2021,781068118944.537
SGP,NE.EXP.GNFS.CD,2022,870805996131.526
SGP,NY.GDP.MKTP.CD,1960,704751699.827961
SGP,NY.GDP.MKTP.CD,1961,764629787.608839
SGP,NY.GDP.MKTP.CD,1962,826239211.261177
SGP,NY.GDP.MKTP.CD,1963,917608011.873896
SGP,NY.GDP.MKTP.CD,1964,894153310.822794
SGP,NY.GDP.MKTP.CD,1965,974644095.488414
SGP,NY.GDP.MKTP.CD,1966,1096425607.35263
SGP,NY.GDP.MKTP.CD,1967,1238035814.95225
SGP,NY.GDP.MKTP.CD,1968,1425706090.07563
SGP,NY.GDP.MKTP.CD,1969,1659893766.72653
SGP,NY.GDP.MKTP.CD,1970,1920574148.88223
SGP,NY.GDP.MKTP.CD,1971,2263785443.61688
SGP,NY.GDP.MKTP.CD,1972,2721440980.75851
SGP,NY.GDP.MKTP.CD,1973,3696213333.33333
SGP,NY.GDP.MKTP.CD,1974,5221534955.64418
SGP,NY.GDP.MKTP.CD,1975,5633673929.99302
SGP,NY.GDP.MKTP.CD,1976,6327077974.10703
SGP,NY.GDP.MKTP.CD,1977,6618585073.66035
SGP,NY.GDP.MKTP.CD,1978,7517176354.84135
SGP,NY.GDP.MKTP.CD,1979,9296921723.83465
SGP,NY.GDP.MKTP.CD,1980,11896256782.8566
SGP,NY.GDP.MKTP.CD,1981,14175228843.6391
SGP,NY.GDP.MKTP.CD,1982,16084252378.473
SGP,NY.GDP.MKTP.CD,1983,17784112149.5327
SGP,NY.GDP.MKTP.CD,1984,19749361097.965
SGP,NY.GDP.MKTP.CD,1985,19156532745.7691
SGP,NY.GDP.MKTP.CD,1986,18586746056.9974
SGP,NY.GDP.MKTP.CD,1987,20919215578.2125
SGP,NY.GDP.MKTP.CD,1988,25371462488.1292
SGP,NY.GDP.MKTP.CD,1989,30465364738.6206
SGP,NY.GDP.MKTP.CD,1990,36144336768.7023
SGP,NY.GDP.MKTP.CD,1991,45466164978.2923
SGP,NY.GDP.MKTP.CD,1992,52131330700.4439
SGP,NY.GDP.MKTP.CD,1993,60603821967.4681
SGP,NY.GDP.MKTP.CD,1994,73688716390.6153
SGP,NY.GDP.MKTP.CD,1995,87812540788.4293
SGP,NY.GDP.MKTP.CD,1996,96293097894.9194
SGP,NY.GDP.MKTP.CD,1997,100123798454.007
SGP,NY.GDP.MKTP.CD,1998,85728224856.3725
SGP,NY.GDP.MKTP.CD,1999,86286866724.2229
SGP,NY.GDP.MKTP.CD,2000,96076521349.0621
SGP,NY.GDP.MKTP.CD,2001,89793815727.6029
SGP,NY.GDP.MKTP.CD,2002,92538355642.8848
SGP,NY.GDP.MKTP.CD,2003,97646382412.8729
SGP,NY.GDP.MKTP.CD,2004,115033570415.043
SGP,NY.GDP.MKTP.CD,2005,127807810333.769
SGP,NY.GDP.MKTP.CD,2006,148627255181.674
SGP,NY.GDP.MKTP.CD,2007,180941741377.766
SGP,NY.GDP.MKTP.CD,2008,193617346346.785
SGP,NY.GDP.MKTP.CD,2009,194150322022.092
SGP,NY.GDP.MKTP.CD,2010,239807921966.007
SGP,NY.GDP.MKTP.CD,2011,279356526366.334
SGP,NY.GDP.MKTP.CD,2012,295092839974.919
SGP,NY.GDP.MKTP.CD,2013,307576360584.992
SGP,NY.GDP.MKTP.CD,2014,314863580758.455
SGP,NY.GDP.MKTP.CD,2015,307998545269.398
SGP,NY.GDP.MKTP.CD,2016,319029973659.293
SGP,NY.GDP.MKTP.CD,2017,343272878686.388
SGP,NY.GDP.MKTP.CD,2018,376869585632.115
SGP,NY.GDP.MKTP.CD,2019,376837488316.973
SGP,NY.GDP.MKTP.CD,2020,348392174863.651
SGP,NY.GDP.MKTP.CD,2021,423796995372.726
SGP,NY.GDP.MKTP.CD,2022,466788539651.836
SGP,NY.GDP.MKTP.KD.ZG,1961,8.13752950817668
SGP,NY.GDP.MKTP.KD.ZG,1962,7.55344418052258
SGP,NY.GDP.MKTP.KD.ZG,1963,10.0401733131415
SGP,NY.GDP.MKTP.KD.ZG,1964,-3.10316815597076
SGP,NY.GDP.MKTP.KD.ZG,1965,7.83426046474929
SGP,NY.GDP.MKTP.KD.ZG,1966,10.180095306912
SGP,NY.GDP.MKTP.KD.ZG,1967,12.508612746034
SGP,NY.GDP.MKTP.KD.ZG,1968,13.5269942226387
SGP,NY.GDP.MKTP.KD.ZG,1969,13.8338251160131
SGP,NY.GDP.MKTP.KD.ZG,1970,13.9420030031916
SGP,NY.GDP.MKTP.KD.ZG,1971,12.4134371586342
SGP,NY.GDP.MKTP.KD.ZG,1972,13.3155626083739
SGP,NY.GDP.MKTP.KD.ZG,1973,10.6030030171787
SGP,NY.GDP.MKTP.KD.ZG,1974,6.11740437109883
SGP,NY.GDP.MKTP.KD.ZG,1975,3.98873862550901
SGP,NY.GDP.MKTP.KD.ZG,1976,7.43716681814959
SGP,NY.GDP.MKTP.KD.ZG,1977,6.85244239382494
SGP,NY.GDP.MKTP.KD.ZG,1978,7.77718195422017
SGP,NY.GDP.MKTP.KD.ZG,1979,9.55444873972347
SGP,NY.GDP.MKTP.KD.ZG,1980,10.1133721068475
SGP,NY.GDP.MKTP.KD.ZG,1981,10.8159232986752
SGP,NY.GDP.MKTP.KD.ZG,1982,7.10214484891354
SGP,NY.GDP.MKTP.KD.ZG,1983,8.55448210614414
SGP,NY.GDP.MKTP.KD.ZG,1984,8.79228623912256
SGP,NY.GDP.MKTP.KD.ZG,1985,-0.622701650113157
SGP,NY.GDP.MKTP.KD.ZG,1986,1.34281041445436
SGP,NY.GDP.MKTP.KD.ZG,1987,10.7979324702819
SGP,NY.GDP.MKTP.KD.ZG,1988,11.26359213382
SGP,NY.GDP.MKTP.KD.ZG,1989,10.1588286387889
SGP,NY.GDP.MKTP.KD.ZG,1990,9.82089955731777
SGP,NY.GDP.MKTP.KD.ZG,1991,6.68839753958379
SGP,NY.GDP.MKTP.KD.ZG,1992,6.63980556949564
SGP,NY.GDP.MKTP.KD.ZG,1993,11.459650875246
SGP,NY.GDP.MKTP.KD.ZG,1994,11.0956893100227
SGP,NY.GDP.MKTP.KD.ZG,1995,7.17540112091071
SGP,NY.GDP.MKTP.KD.ZG,1996,7.47139086002002
SGP,NY.GDP.MKTP.KD.ZG,1997,8.31620911124497
SGP,NY.GDP.MKTP.KD.ZG,1998,-2.19101500611274
SGP,NY.GDP.MKTP.KD.ZG,1999,5.71837175710837
SGP,NY.GDP.MKTP.KD.ZG,2000,9.03831632555163
SGP,NY.GDP.MKTP.KD.ZG,2001,-1.07086275100448
SGP,NY.GDP.MKTP.KD.ZG,2002,3.92336076702013
SGP,NY.GDP.MKTP.KD.ZG,2003,4.54825542643229
SGP,NY.GDP.MKTP.KD.ZG,2004,9.93998268434957
SGP,NY.GDP.MKTP.KD.ZG,2005,7.36632239250758
SGP,NY.GDP.MKTP.KD.ZG,2006,9.00676607871758
SGP,NY.GDP.MKTP.KD.ZG,2007,9.02151951268893
SGP,NY.GDP.MKTP.KD.ZG,2008,1.86348345462035
SGP,NY.GDP.MKTP.KD.ZG,2009,0.127953382778088
SGP,NY.GDP.MKTP.KD.ZG,2010,14.5197497108994
SGP,NY.GDP.MKTP.KD.ZG,2011,6.21493416858989
SGP,NY.GDP.MKTP.KD.ZG,2012,4.43549759378537
SGP,NY.GDP.MKTP.KD.ZG,2013,4.81763099120676
SGP,NY.GDP.MKTP.KD.ZG,2014,3.93554027709007
SGP,NY.GDP.MKTP.KD.ZG,2015,2.97679931634806
SGP,NY.GDP.MKTP.KD.ZG,2016,3.60165603913242
SGP,NY.GDP.MKTP.KD.ZG,2017,4.54472821784424
SGP,NY.GDP.MKTP.KD.ZG,2018,3.57543271019112
SGP,NY.GDP.MKTP.KD.ZG,2019,1.33126132689951
SGP,NY.GDP.MKTP.KD.ZG,2020,-3.90105340221118
SGP,NY.GDP.MKTP.KD.ZG,2021,8.88235399664532
SGP,NY.GDP.MKTP.KD.ZG,2022,3.64697207108541
SGP,SP.POP.TOTL,1960,1646400.0
SGP,SP.POP.TOTL,1961,1702400.0
SGP,SP.POP.TOTL,1962,1750200.0
SGP,SP.POP.TOTL,1963,1795000.0
SGP,SP.POP.TOTL,1964,1841600.0
SGP,SP.POP.TOTL,1965,1886900.0
SGP,SP.POP.TOTL,1966,1934400.0
SGP,SP.POP.TOTL,1967,1977600.0
SGP,SP.POP.TOTL,1968,2012000.0
SGP,SP.POP.TOTL,1969,2042500.0
SGP,SP.POP.TOTL,1970,2074507.0
SGP,SP.POP.TOTL,1971,2112900.0
SGP,SP.POP.TOTL,1972,2152400.0
SGP,SP.POP.TOTL,1973,2193000.0
SGP,SP.POP.TOTL,1974,2229800.0
SGP,SP.POP.TOTL,1975,2262600.0
SGP,SP.POP.TOTL,1976,2293300.0
SGP,SP.POP.TOTL,1977,2325300.0
SGP,SP.POP.TOTL,1978,2353600.0
SGP,SP.POP.TOTL,1979,2383500.0
SGP,SP.POP.TOTL,1980,2413945.0
SGP,SP.POP.TOTL,1981,2532835.0
SGP,SP.POP.TOTL,1982,2646466.0
SGP,SP.POP.TOTL,1983,2681061.0
SGP,SP.POP.TOTL,1984,2732221.0
SGP,SP.POP.TOTL,1985,2735957.0
SGP,SP.POP.TOTL,1986,2733373.0
SGP,SP.POP.TOTL,1987,2774789.0
SGP,SP.POP.TOTL,1988,2846108.0
SGP,SP.POP.TOTL,1989,2930901.0
SGP,SP.POP.TOTL,1990,3047132.0
SGP,SP.POP.TOTL,1991,3135083.0
SGP,SP.POP.TOTL,1992,3230698.0
SGP,SP.POP.TOTL,1993,3313471.0
SGP,SP.POP.TOTL,1994,3419048.0
SGP,SP.POP.TOTL,1995,3524506.0
SGP,SP.POP.TOTL,1996,3670704.0
SGP,SP.POP.TOTL,1997,3796038.0
SGP,SP.POP.TOTL,1998,3927213.0
SGP,SP.POP.TOTL,1999,3958723.0
SGP,SP.POP.TOTL,2000,4027887.0
SGP,SP.POP.TOTL,2001,4138012.0
SGP,SP.POP.TOTL,2002,4175950.0
SGP,SP.POP.TOTL,2003,4114826.0
SGP,SP.POP.TOTL,2004,4166664.0
SGP,SP.POP.TOTL,2005,4265762.0
SGP,SP.POP.TOTL,2006,4401365.0
SGP,SP.POP.TOTL,2007,4588599.0
SGP,SP.POP.TOTL,2008,4839396.0
SGP,SP.POP.TOTL,2009,4987573.0
SGP,SP.POP.TOTL,2010,5076732.0
SGP,SP.POP.TOTL,2011,5183688.0
SGP,SP.POP.TOTL,2012,5312437.0
SGP,SP.POP.TOTL,2013,5399162.0
SGP,SP.POP.TOTL,2014,5469724.0
SGP,SP.POP.TOTL,2015,5535002.0
SGP,SP.POP.TOTL,2016,5607283.0
SGP,SP.POP.TOTL,2017,5612253.0
SGP,SP.POP.TOTL,2018,5638676.0
SGP,SP.POP.TOTL,2019,5703569.0
SGP,SP.POP.TOTL,2020,5685807.0
SGP,SP.POP.TOTL,2021,5453566.0
SGP,SP.POP.TOTL,2022,5637022.0
VNM,BX.KLT.DINV.CD.WD,1970,70000.0
VNM,BX.KLT.DINV.CD.WD,1971,1820000.0
VNM,BX.KLT.DINV.CD.WD,1972,-890000.0
VNM,BX.KLT.DINV.CD.WD,1973,1030000.0
VNM,BX.KLT.DINV.CD.WD,1974,1250000.0
VNM,BX.KLT.DINV.CD.WD,1975,4089999.9
VNM,BX.KLT.DINV.CD.WD,1976,-340000.0
VNM,BX.KLT.DINV.CD.WD,1977,-10000.0
VNM,BX.KLT.DINV.CD.WD,1978,463333.3
VNM,BX.KLT.DINV.CD.WD,1979,-60000.0
VNM,BX.KLT.DINV.CD.WD,1980,1666666.6
VNM,BX.KLT.DINV.CD.WD,1981,17910000.0
VNM,BX.KLT.DINV.CD.WD,1982,13050000.0
VNM,BX.KLT.DINV.CD.WD,1983,131111.1
VNM,BX.KLT.DINV.CD.WD,1984,690000.0
VNM,BX.KLT.DINV.CD.WD,1985,-80000.0
VNM,BX.KLT.DINV.CD.WD,1986,40000.0
VNM,BX.KLT.DINV.CD.WD,1987,10363703.7
VNM,BX.KLT.DINV.CD.WD,1988,7679999.9
VNM,BX.KLT.DINV.CD.WD,1989,4070000.0
VNM,BX.KLT.DINV.CD.WD,1990,180000000.0
VNM,BX.KLT.DINV.CD.WD,1991,375190278.0
VNM,BX.KLT.DINV.CD.WD,1992,473945856.0
VNM,BX.KLT.DINV.CD.WD,1993,926303714.9
VNM,BX.KLT.DINV.CD.WD,1994,1944515936.0
VNM,BX.KLT.DINV.CD.WD,1995,1780400000.0
VNM,BX.KLT.DINV.CD.WD,1996,2395000000.0
VNM,BX.KLT.DINV.CD.WD,1997,2220000000.0
VNM,BX.KLT.DINV.CD.WD,1998,1671000000.0
VNM,BX.KLT.DINV.CD.WD,1999,1412000000.0
VNM,BX.KLT.DINV.CD.WD,2000,1298000000.0
VNM,BX.KLT.DINV.CD.WD,2001,1300000000.0
VNM,BX.KLT.DINV.CD.WD,2002,1400000000.0
VNM,BX.KLT.DINV.CD.WD,2003,1450000000.0
VNM,BX.KLT.DINV.CD.WD,2004,1610000000.0
VNM,BX.KLT.DINV.CD.WD,2005,1954000000.0
VNM,BX.KLT.DINV.CD.WD,2006,2400000000.0
VNM,BX.KLT.DINV.CD.WD,2007,6700000000.0
VNM,BX.KLT.DINV.CD.WD,2008,9579000000.0
VNM,BX.KLT.DINV.CD.WD,2009,7600000000.0
VNM,BX.KLT.DINV.CD.WD,2010,8000000000.0
VNM,BX.KLT.DINV.CD.WD,2011,7430000000.0
VNM,BX.KLT.DINV.CD.WD,2012,8368000000.0
VNM,BX.KLT.DINV.CD.WD,2013,8900000000.0
VNM,BX.KLT.DINV.CD.WD,2014,9200000000.0
VNM,BX.KLT.DINV.CD.WD,2015,11800000000.0
VNM,BX.KLT.DINV.CD.WD,2016,12600000000.0
VNM,BX.KLT.DINV.CD.WD,2017,14100000000.0
VNM,BX.KLT.DINV.CD.WD,2018,15500000000.0
VNM,BX.KLT.DINV.CD.WD,2019,16120000000.0
VNM,BX.KLT.DINV.CD.WD,2020,15800000000.0
VNM,BX.KLT.DINV.CD.WD,2021,15660000000.0
VNM,BX.KLT.DINV.CD.WD,2022,17900000000.0
VNM,FP.CPI.TOTL.ZG,1996,5.67499999999989
VNM,FP.CPI.TOTL.ZG,1997,3.20952606261374
VNM,FP.CPI.TOTL.ZG,1998,7.26619804400963
VNM,FP.CPI.TOTL.ZG,1999,4.11710235771737
VNM,FP.CPI.TOTL.ZG,2000,-1.71033727851113
VNM,FP.CPI.TOTL.ZG,2001,-0.431544511728152
VNM,FP.CPI.TOTL.ZG,2002,3.83082838168469
VNM,FP.CPI.TOTL.ZG,2003,3.23464817293924
VNM,FP.CPI.TOTL.ZG,2004,7.75494748709602
VNM,FP.CPI.TOTL.ZG,2005,8.2845724312867
VNM,FP.CPI.TOTL.ZG,2006,7.41801715108469
VNM,FP.CPI.TOTL.ZG,2007,8.34444889773838
VNM,FP.CPI.TOTL.ZG,2008,23.1154483474477
VNM,FP.CPI.TOTL.ZG,2009,6.71698269988629
VNM,FP.CPI.TOTL.ZG,2010,9.20746648778418
VNM,FP.CPI.TOTL.ZG,2011,18.6777322770706
VNM,FP.CPI.TOTL.ZG,2012,9.09470339557193
VNM,FP.CPI.TOTL.ZG,2013,6.59267475899191
VNM,FP.CPI.TOTL.ZG,2014,4.08455446637622
VNM,FP.CPI.TOTL.ZG,2015,0.631200905175718
VNM,FP.CPI.TOTL.ZG,2016,2.66824816969083
VNM,FP.CPI.TOTL.ZG,2017,3.52025688811619
VNM,FP.CPI.TOTL.ZG,2018,3.53962805942641
VNM,FP.CPI.TOTL.ZG,2019,2.79582367452244
VNM,FP.CPI.TOTL.ZG,2020,3.22093436652514
VNM,FP.CPI.TOTL.ZG,2021,1.83471554810462
